date,number_of_hours,current_soc_mwh,soc_pct,net_power_to_be_sold_or_buy,current_release,battery_grid_power_mw,uncontrolled_power,next_soc_mwh,surplus,throughput_mwh,wear_cost,current_benefit,net_benefit,cumulative_net_benefit,cumulative_benefit,wind_only_revenue,marginal_benefit_vs_wind_only_net,price
223,223,3,100,1.18,0,0,1.18,3,0,0,0,70.741,70.741,18718.5709,18898.5709,70.741,,59.95
224,224,3,100,1.18,0,0,1.18,3,0,0,0,77.526,77.526,18796.0969,18976.0969,77.526,,65.7
225,225,3,100,1.15,0,0,1.15,3,0,0,0,78.0275,78.0275,18874.1244,19054.1244,78.0275,,67.85
226,226,3,100,1.15,0,0,1.15,3,0,0,0,65.803,65.803,18939.9274,19119.9274,65.803,,57.22
227,227,3,100,1.16,0,0,1.16,3,0,0,0,66.3752,66.3752,19006.3026,19186.3026,66.3752,,57.22
228,228,3,100,1.17,0,0,1.17,3,0,0,0,64.1043,64.1043,19070.4069,19250.4069,64.1043,,54.79
229,229,3,100,2.32,0,0,2.32,3,0,0,0,145,145,19215.4069,19395.4069,145,,62.5
230,230,3,100,2.32,0,0,2.32,3,0,0,0,147.5056,147.5056,19362.9125,19542.9125,147.5056,,63.58
231,231,3,100,2.34,0,0,2.34,3,0,0,0,128.2086,128.2086,19491.1211,19671.1211,128.2086,,54.79
232,232,3,100,1.34,0,0,1.34,3,0,0,0,79.2342,79.2342,19570.3553,19750.3553,79.2342,,59.13
233,233,3,100,1.19,0,0,1.19,3,0,0,0,83.2286,83.2286,19653.5839,19833.5839,83.2286,,69.94
234,234,3,100,1.19,0,0,1.19,3,0,0,0,85.7276,85.7276,19739.3115,19919.3115,85.7276,,72.04
235,235,3,100,1.18,0,0,1.18,3,0,0,0,85.0308,85.0308,19824.3423,20004.3423,85.0308,,72.06
236,236,3,100,2.3675,1.25,1.1875,1.18,1.75,0,1.25,6.25,170.602,164.352,19988.6943,20174.9443,85.0308,,72.06
237,237,1.75,58.33,2.8425,1.75,1.6625,1.18,0,0,1.75,8.75,204.8305,196.0805,20184.7748,20379.7748,85.0308,,72.06
238,238,0,0,1.18,0,0,1.18,0,0,0,0,85.0072,85.0072,20269.782,20464.782,85.0072,,72.04
239,239,0,0,1.18,0,0,1.18,0,0,0,0,84.0278,84.0278,20353.8098,20548.8098,84.0278,,71.21
240,240,0,0,1.17,0,0,1.17,0,0,0,0,82.5552,82.5552,20436.365,20631.365,82.5552,,70.56
241,241,0,0,1.17,0,0,1.17,0,0,0,0,80.8353,80.8353,20517.2003,20712.2003,80.8353,,69.09
242,242,0,0,1.17,0,0,1.17,0,0,0,0,78.0975,78.0975,20595.2978,20790.2978,78.0975,,66.75
243,243,0,0,1.18,0,0,1.18,0,0,0,0,78.057,78.057,20673.3548,20868.3548,78.057,,66.15
244,244,0,0,1.17,0,0,1.17,0,0,0,0,78.624,78.624,20751.9788,20946.9788,78.624,,67.2
245,245,0,0,1.17,0,0,1.17,0,0,0,0,78.624,78.624,20830.6028,21025.6028,78.624,,67.2
246,246,0,0,1.18,0,0,1.18,0,0,0,0,79.296,79.296,20909.8988,21104.8988,79.296,,67.2
247,247,0,0,1.16,0,0,1.16,0,0,0,0,70.528,70.528,20980.4268,21175.4268,70.528,,60.8
248,248,0,0,1.16,0,0,1.16,0,0,0,0,78.0796,78.0796,21058.5064,21253.5064,78.0796,,67.31
249,249,0,0,1.17,0,0,1.17,0,0,0,0,69.9543,69.9543,21128.4607,21323.4607,69.9543,,59.79
250,250,0,0,1.17,0,0,1.17,0,0,0,0,78.1326,78.1326,21206.5933,21401.5933,78.1326,,66.78
251,251,0,0,1.17,0,0,1.17,0,0,0,0,76.9041,76.9041,21283.4974,21478.4974,76.9041,,65.73
252,252,0,0,0.0747,-1,-1.0753,1.15,1,0,1,5,3.1387,-1.8613,21281.6361,21481.6361,48.3,,42
253,253,1,33.33,0.0747,-1,-1.0753,1.15,2,0,1,5,3.8935,-1.1065,21280.5296,21485.5296,59.915,,52.1
254,254,2,66.67,1.16,0,0,1.16,2,0,0,0,64.554,64.554,21345.0836,21550.0836,64.554,,55.65
255,255,2,66.67,2.32,0,0,2.32,2,0,0,0,142.2624,142.2624,21487.346,21692.346,142.2624,,61.32
256,256,2,66.67,2.33,0,0,2.33,2,0,0,0,143.6445,143.6445,21630.9905,21835.9905,143.6445,,61.65
257,257,2,66.67,2.33,0,0,2.33,2,0,0,0,154.1295,154.1295,21785.12,21990.12,154.1295,,66.15
258,258,2,66.67,1.19,0,0,1.19,2,0,0,0,81.158,81.158,21866.278,22071.278,81.158,,68.2
259,259,2,66.67,1.18,0,0,1.18,2,0,0,0,83.7564,83.7564,21950.0344,22155.0344,83.7564,,70.98
260,260,2,66.67,2.8425,1.75,1.6625,1.18,0.25,0,1.75,8.75,202.8692,194.1192,22144.1536,22357.9036,84.2166,,71.37
261,261,0.25,8.33,1.4175,0.25,0.2375,1.18,0,0,0.25,1.25,100.6142,99.3642,22243.5178,22458.5178,83.7564,,70.98
262,262,0,0,1.18,0,0,1.18,0,0,0,0,77.5024,77.5024,22321.0202,22536.0202,77.5024,,65.68
263,263,0,0,1.18,0,0,1.18,0,0,0,0,79.237,79.237,22400.2572,22615.2572,79.237,,67.15
264,264,0,0,1.17,0,0,1.17,0,0,0,0,80.9289,80.9289,22481.1861,22696.1861,80.9289,,69.17
265,265,0,0,1.17,0,0,1.17,0,0,0,0,79.8993,79.8993,22561.0854,22776.0854,79.8993,,68.29
266,266,0,0,1.17,0,0,1.17,0,0,0,0,78.5772,78.5772,22639.6626,22854.6626,78.5772,,67.16
267,267,0,0,1.17,0,0,1.17,0,0,0,0,76.2606,76.2606,22715.9232,22930.9232,76.2606,,65.18
268,268,0,0,1.17,0,0,1.17,0,0,0,0,78.7176,78.7176,22794.6408,23009.6408,78.7176,,67.28
269,269,0,0,1.16,0,0,1.16,0,0,0,0,75.2376,75.2376,22869.8784,23084.8784,75.2376,,64.86
270,270,0,0,1.16,0,0,1.16,0,0,0,0,75.6088,75.6088,22945.4872,23160.4872,75.6088,,65.18
271,271,0,0,1.16,0,0,1.16,0,0,0,0,68.15,68.15,23013.6372,23228.6372,68.15,,58.75
272,272,0,0,1.17,0,0,1.17,0,0,0,0,73.6749,73.6749,23087.3121,23302.3121,73.6749,,62.97
273,273,0,0,1.17,0,0,1.17,0,0,0,0,53.6328,53.6328,23140.9449,23355.9449,53.6328,,45.84
274,274,0,0,1.16,0,0,1.16,0,0,0,0,36.5864,36.5864,23177.5313,23392.5313,36.5864,,31.54
275,275,0,0,1.16,0,0,1.16,0,0,0,0,35.6816,35.6816,23213.2129,23428.2129,35.6816,,30.76
276,276,0,0,1.17,0,0,1.17,0,0,0,0,34.0704,34.0704,23247.2833,23462.2833,34.0704,,29.12
277,277,0,0,2.33,0,0,2.33,0,0,0,0,90.637,90.637,23337.9203,23552.9203,90.637,,38.9
278,278,0,0,0.1695,-2,-2.1505,2.32,2,0,2,10,3.5638,-6.4362,23331.4841,23556.4841,48.7896,,21.03
279,279,2,66.67,1.2447,-1,-1.0753,2.32,3,0,1,5,26.1767,21.1767,23352.6608,23582.6608,48.7896,,21.03
280,280,3,100,2.33,0,0,2.33,3,0,0,0,93.0835,93.0835,23445.7443,23675.7443,93.0835,,39.95
281,281,3,100,2.34,0,0,2.34,3,0,0,0,152.1234,152.1234,23597.8677,23827.8677,152.1234,,65.01
282,282,3,100,1.19,0,0,1.19,3,0,0,0,81.2651,81.2651,23679.1328,23909.1328,81.2651,,68.29
283,283,3,100,1.19,0,0,1.19,3,0,0,0,85.0493,85.0493,23764.1821,23994.1821,85.0493,,71.47
284,284,3,100,2.8425,1.75,1.6625,1.18,1.25,0,1.75,8.75,203.2103,194.4603,23958.6424,24197.3924,84.3582,,71.49
285,285,1.25,41.67,1.645,0.5,0.475,1.17,0.75,0,0.5,2.5,117.5682,115.0682,24073.7106,24314.9606,83.6199,,71.47
286,286,0.75,25,1.8925,0.75,0.7125,1.18,0,0,0.75,3.75,135.257,131.507,24205.2176,24450.2176,84.3346,,71.47
287,287,0,0,1.18,0,0,1.18,0,0,0,0,81.8684,81.8684,24287.086,24532.086,81.8684,,69.38
288,288,0,0,1.17,0,0,1.17,0,0,0,0,80.8938,80.8938,24367.9798,24612.9798,80.8938,,69.14
289,289,0,0,1.17,0,0,1.17,0,0,0,0,80.1567,80.1567,24448.1365,24693.1365,80.1567,,68.51
290,290,0,0,1.17,0,0,1.17,0,0,0,0,78.6825,78.6825,24526.819,24771.819,78.6825,,67.25
291,291,0,0,1.17,0,0,1.17,0,0,0,0,81.1395,81.1395,24607.9585,24852.9585,81.1395,,69.35
292,292,0,0,1.17,0,0,1.17,0,0,0,0,83.5965,83.5965,24691.555,24936.555,83.5965,,71.45
293,293,0,0,1.17,0,0,1.17,0,0,0,0,83.5965,83.5965,24775.1515,25020.1515,83.5965,,71.45
294,294,0,0,1.17,0,0,1.17,0,0,0,0,83.5965,83.5965,24858.748,25103.748,83.5965,,71.45
295,295,0,0,1.17,0,0,1.17,0,0,0,0,73.7568,73.7568,24932.5048,25177.5048,73.7568,,63.04
296,296,0,0,1.16,0,0,1.16,0,0,0,0,32.77,32.77,24965.2748,25210.2748,32.77,,28.25
297,297,0,0,1.16,0,0,1.16,0,0,0,0,43.8828,43.8828,25009.1576,25254.1576,43.8828,,37.83
298,298,0,0,0.0847,-1,-1.0753,1.16,1,0,1,5,1.7802,-3.2198,25005.9378,25255.9378,24.3716,,21.01
299,299,1,33.33,0.0847,-1,-1.0753,1.16,2,0,1,5,1.7802,-3.2198,25002.718,25257.718,24.3716,,21.01
300,300,2,66.67,0.0847,-1,-1.0753,1.16,3,0,1,5,1.8005,-3.1995,24999.5185,25259.5185,24.65,,21.25
301,301,3,100,1.16,0,0,1.16,3,0,0,0,46.3188,46.3188,25045.8373,25305.8373,46.3188,,39.93
302,302,3,100,1.17,0,0,1.17,3,0,0,0,34.4214,34.4214,25080.2587,25340.2587,34.4214,,29.42
303,303,3,100,1.17,0,0,1.17,3,0,0,0,44.5536,44.5536,25124.8123,25384.8123,44.5536,,38.08
304,304,3,100,1.17,0,0,1.17,3,0,0,0,72.5283,72.5283,25197.3406,25457.3406,72.5283,,61.99
305,305,3,100,1.17,0,0,1.17,3,0,0,0,78.9282,78.9282,25276.2688,25536.2688,78.9282,,67.46
306,306,3,100,1.18,0,0,1.18,3,0,0,0,84.311,84.311,25360.5798,25620.5798,84.311,,71.45
307,307,3,100,1.17,0,0,1.17,3,0,0,0,83.5965,83.5965,25444.1763,25704.1763,83.5965,,71.45
308,308,3,100,1.17,0,0,1.17,3,0,0,0,83.5965,83.5965,25527.7728,25787.7728,83.5965,,71.45
309,309,3,100,1.17,0,0,1.17,3,0,0,0,83.5965,83.5965,25611.3693,25871.3693,83.5965,,71.45
310,310,3,100,1.18,0,0,1.18,3,0,0,0,84.311,84.311,25695.6803,25955.6803,84.311,,71.45
311,311,3,100,1.18,0,0,1.18,3,0,0,0,84.311,84.311,25779.9913,26039.9913,84.311,,71.45
312,312,3,100,1.17,0,0,1.17,3,0,0,0,83.5965,83.5965,25863.5878,26123.5878,83.5965,,71.45
313,313,3,100,1.645,0.5,0.475,1.17,2.5,0,0.5,2.5,117.5353,115.0353,25978.6231,26241.1231,83.5965,,71.45
314,314,2.5,83.33,1.645,0.5,0.475,1.17,2,0,0.5,2.5,117.5353,115.0353,26093.6584,26358.6584,83.5965,,71.45
315,315,2,66.67,1.17,0,0,1.17,2,0,0,0,81.1395,81.1395,26174.7979,26439.7979,81.1395,,69.35
316,316,2,66.67,1.17,0,0,1.17,2,0,0,0,78.6708,78.6708,26253.4687,26518.4687,78.6708,,67.24
317,317,2,66.67,1.18,0,0,1.18,2,0,0,0,78.234,78.234,26331.7027,26596.7027,78.234,,66.3
318,318,2,66.67,1.18,0,0,1.18,2,0,0,0,77.3136,77.3136,26409.0163,26674.0163,77.3136,,65.52
319,319,2,66.67,1.18,0,0,1.18,2,0,0,0,69.4312,69.4312,26478.4475,26743.4475,69.4312,,58.84
320,320,2,66.67,1.655,0.5,0.475,1.18,1.5,0,0.5,2.5,118.2497,115.7497,26594.1972,26861.6972,84.311,,71.45
321,321,1.5,50,1.645,0.5,0.475,1.17,1,0,0.5,2.5,117.5353,115.0353,26709.2325,26979.2325,83.5965,,71.45
322,322,1,33.33,1.17,0,0,1.17,1,0,0,0,78.6006,78.6006,26787.8331,27057.8331,78.6006,,67.18
323,323,1,33.33,2.33,0,0,2.33,1,0,0,0,156.5294,156.5294,26944.3625,27214.3625,156.5294,,67.18
324,324,1,33.33,0.1695,-2,-2.1505,2.32,3,0,2,10,8.9036,-1.0964,26943.2661,27223.2661,121.8928,,52.54
325,325,3,100,2.32,0,0,2.32,3,0,0,0,147.1344,147.1344,27090.4005,27370.4005,147.1344,,63.42
326,326,3,100,2.34,0,0,2.34,3,0,0,0,152.4276,152.4276,27242.8281,27522.8281,152.4276,,65.14
327,327,3,100,2.34,0,0,2.34,3,0,0,0,157.833,157.833,27400.6611,27680.6611,157.833,,67.45
328,328,3,100,1.19,0,0,1.19,3,0,0,0,84.0259,84.0259,27484.687,27764.687,84.0259,,70.61
329,329,3,100,1.19,0,0,1.19,3,0,0,0,85.0255,85.0255,27569.7125,27849.7125,85.0255,,71.45
330,330,3,100,1.18,0,0,1.18,3,0,0,0,84.311,84.311,27654.0235,27934.0235,84.311,,71.45
331,331,3,100,1.19,0,0,1.19,3,0,0,0,85.0255,85.0255,27739.049,28019.049,85.0255,,71.45
332,332,3,100,1.18,0,0,1.18,3,0,0,0,84.311,84.311,27823.36,28103.36,84.311,,71.45
333,333,3,100,1.17,0,0,1.17,3,0,0,0,83.5965,83.5965,27906.9565,28186.9565,83.5965,,71.45
334,334,3,100,1.655,0.5,0.475,1.18,2.5,0,0.5,2.5,118.2497,115.7497,28022.7062,28305.2062,84.311,,71.45
335,335,2.5,83.33,1.655,0.5,0.475,1.18,2,0,0.5,2.5,118.2497,115.7497,28138.4559,28423.4559,84.311,,71.45
336,336,2,66.67,1.645,0.5,0.475,1.17,1.5,0,0.5,2.5,117.5353,115.0353,28253.4912,28540.9912,83.5965,,71.45
337,337,1.5,50,1.645,0.5,0.475,1.17,1,0,0.5,2.5,117.5353,115.0353,28368.5265,28658.5265,83.5965,,71.45
338,338,1,33.33,1.17,0,0,1.17,1,0,0,0,82.6137,82.6137,28451.1402,28741.1402,82.6137,,70.61
339,339,1,33.33,1.17,0,0,1.17,1,0,0,0,82.5669,82.5669,28533.7071,28823.7071,82.5669,,70.57
340,340,1,33.33,1.17,0,0,1.17,1,0,0,0,80.6481,80.6481,28614.3552,28904.3552,80.6481,,68.93
341,341,1,33.33,1.16,0,0,1.16,1,0,0,0,78.2768,78.2768,28692.632,28982.632,78.2768,,67.48
342,342,1,33.33,1.16,0,0,1.16,1,0,0,0,75.2028,75.2028,28767.8348,29057.8348,75.2028,,64.83
343,343,1,33.33,1.16,0,0,1.16,1,0,0,0,67.0364,67.0364,28834.8712,29124.8712,67.0364,,57.79
344,344,1,33.33,1.16,0,0,1.16,1,0,0,0,78.938,78.938,28913.8092,29203.8092,78.938,,68.05
345,345,1,33.33,1.14,0,0,1.14,1,0,0,0,76.6536,76.6536,28990.4628,29280.4628,76.6536,,67.24
346,346,1,33.33,1.14,0,0,1.14,1,0,0,0,70.6686,70.6686,29061.1314,29351.1314,70.6686,,61.99
347,347,1,33.33,1.16,0,0,1.16,1,0,0,0,71.4908,71.4908,29132.6222,29422.6222,71.4908,,61.63
348,348,1,33.33,0.0847,-1,-1.0753,1.16,2,0,1,5,4.5374,-0.4626,29132.1596,29427.1596,62.118,,53.55
349,349,2,66.67,1.16,0,0,1.16,2,0,0,0,71.1776,71.1776,29203.3372,29498.3372,71.1776,,61.36
350,350,2,66.67,2.32,0,0,2.32,2,0,0,0,131.6832,131.6832,29335.0204,29630.0204,131.6832,,56.76
351,351,2,66.67,2.33,0,0,2.33,2,0,0,0,143.3183,143.3183,29478.3387,29773.3387,143.3183,,61.51
352,352,2,66.67,2.35,0,0,2.35,2,0,0,0,158.014,158.014,29636.3527,29931.3527,158.014,,67.24
353,353,2,66.67,1.18,0,0,1.18,2,0,0,0,81.833,81.833,29718.1857,30013.1857,81.833,,69.35
354,354,2,66.67,1.665,0.5,0.475,1.19,1.5,0,0.5,2.5,118.9643,116.4643,29834.65,30132.15,85.0255,,71.45
355,355,1.5,50,1.665,0.5,0.475,1.19,1,0,0.5,2.5,118.9643,116.4643,29951.1143,30251.1143,85.0255,,71.45
356,356,1,33.33,1.665,0.5,0.475,1.19,0.5,0,0.5,2.5,118.9643,116.4643,30067.5786,30370.0786,85.0255,,71.45
357,357,0.5,16.67,1.665,0.5,0.475,1.19,0,0,0.5,2.5,118.9643,116.4643,30184.0429,30489.0429,85.0255,,71.45
358,358,0,0,1.19,0,0,1.19,0,0,0,0,84.0259,84.0259,30268.0688,30573.0688,84.0259,,70.61
359,359,0,0,1.19,0,0,1.19,0,0,0,0,80.9795,80.9795,30349.0483,30654.0483,80.9795,,68.05
360,360,0,0,1.18,0,0,1.18,0,0,0,0,79.945,79.945,30428.9933,30733.9933,79.945,,67.75
361,361,0,0,1.18,0,0,1.18,0,0,0,0,79.2016,79.2016,30508.1949,30813.1949,79.2016,,67.12
362,362,0,0,1.18,0,0,1.18,0,0,0,0,77.8092,77.8092,30586.0041,30891.0041,77.8092,,65.94
363,363,0,0,1.17,0,0,1.17,0,0,0,0,77.3019,77.3019,30663.306,30968.306,77.3019,,66.07
364,364,0,0,1.17,0,0,1.17,0,0,0,0,73.6281,73.6281,30736.9341,31041.9341,73.6281,,62.93
365,365,0,0,1.18,0,0,1.18,0,0,0,0,77.172,77.172,30814.1061,31119.1061,77.172,,65.4
366,366,0,0,1.19,0,0,1.19,0,0,0,0,73.78,73.78,30887.8861,31192.8861,73.78,,62
367,367,0,0,1.19,0,0,1.19,0,0,0,0,66.5686,66.5686,30954.4547,31259.4547,66.5686,,55.94
368,368,0,0,1.18,0,0,1.18,0,0,0,0,79.2016,79.2016,31033.6563,31338.6563,79.2016,,67.12
369,369,0,0,1.16,0,0,1.16,0,0,0,0,70.0756,70.0756,31103.7319,31408.7319,70.0756,,60.41
370,370,0,0,0.0947,-1,-1.0753,1.17,1,0,1,5,4.4704,-0.5296,31103.2023,31413.2023,55.2123,,47.19
371,371,1,33.33,1.17,0,0,1.17,1,0,0,0,63.5193,63.5193,31166.7216,31476.7216,63.5193,,54.29
372,372,1,33.33,0.1795,-2,-2.1505,2.33,3,0,2,10,9.1921,-0.8079,31165.9137,31485.9137,119.3426,,51.22
373,373,3,100,2.33,0,0,2.33,3,0,0,0,141.5941,141.5941,31307.5078,31627.5078,141.5941,,60.77
374,374,3,100,2.34,0,0,2.34,3,0,0,0,150.93,150.93,31458.4378,31778.4378,150.93,,64.5
375,375,3,100,1.18,0,0,1.18,3,0,0,0,77.9626,77.9626,31536.4004,31856.4004,77.9626,,66.07
376,376,3,100,1.19,0,0,1.19,3,0,0,0,80.801,80.801,31617.2014,31937.2014,80.801,,67.9
377,377,3,100,1.18,0,0,1.18,3,0,0,0,83.6148,83.6148,31700.8162,32020.8162,83.6148,,70.86
378,378,3,100,1.4375,0.25,0.2375,1.2,2.75,0,0.25,1.25,102.5225,101.2725,31802.0887,32123.3387,85.584,,71.32
379,379,2.75,91.67,1.4275,0.25,0.2375,1.19,2.5,0,0.25,1.25,101.8093,100.5593,31902.648,32225.148,84.8708,,71.32
380,380,2.5,83.33,1.4175,0.25,0.2375,1.18,2.25,0,0.25,1.25,101.0961,99.8461,32002.4941,32326.2441,84.1576,,71.32
381,381,2.25,75,1.665,0.5,0.475,1.19,1.75,0,0.5,2.5,118.7478,116.2478,32118.7419,32444.9919,84.8708,,71.32
382,382,1.75,58.33,2.8525,1.75,1.6625,1.19,0,0,1.75,8.75,203.4403,194.6903,32313.4322,32648.4322,84.8708,,71.32
383,383,0,0,1.19,0,0,1.19,0,0,0,0,80.801,80.801,32394.2332,32729.2332,80.801,,67.9
384,384,0,0,1.17,0,0,1.17,0,0,0,0,81.7362,81.7362,32475.9694,32810.9694,81.7362,,69.86
385,385,0,0,1.18,0,0,1.18,0,0,0,0,80.6884,80.6884,32556.6578,32891.6578,80.6884,,68.38
386,386,0,0,1.17,0,0,1.17,0,0,0,0,79.2675,79.2675,32635.9253,32970.9253,79.2675,,67.75
387,387,0,0,1.17,0,0,1.17,0,0,0,0,78.4953,78.4953,32714.4206,33049.4206,78.4953,,67.09
388,388,0,0,1.18,0,0,1.18,0,0,0,0,77.9626,77.9626,32792.3832,33127.3832,77.9626,,66.07
389,389,0,0,1.18,0,0,1.18,0,0,0,0,79.2016,79.2016,32871.5848,33206.5848,79.2016,,67.12
390,390,0,0,1.19,0,0,1.19,0,0,0,0,79.8728,79.8728,32951.4576,33286.4576,79.8728,,67.12
391,391,0,0,1.19,0,0,1.19,0,0,0,0,72.2568,72.2568,33023.7144,33358.7144,72.2568,,60.72
392,392,0,0,1.18,0,0,1.18,0,0,0,0,81.7032,81.7032,33105.4176,33440.4176,81.7032,,69.24
393,393,0,0,1.16,0,0,1.16,0,0,0,0,77.8824,77.8824,33183.3,33518.3,77.8824,,67.14
394,394,0,0,1.17,0,0,1.17,0,0,0,0,66.3741,66.3741,33249.6741,33584.6741,66.3741,,56.73
395,395,0,0,1.17,0,0,1.17,0,0,0,0,64.1979,64.1979,33313.872,33648.872,64.1979,,54.87
396,396,0,0,0.1795,-2,-2.1505,2.33,2,0,2,10,9.2154,-0.7846,33313.0874,33658.0874,119.6455,,51.35
397,397,2,66.67,2.33,0,0,2.33,2,0,0,0,135.8623,135.8623,33448.9497,33793.9497,135.8623,,58.31
398,398,2,66.67,1.2547,-1,-1.0753,2.33,3,0,1,5,67.1156,62.1156,33511.0653,33861.0653,124.6317,,53.49
399,399,3,100,2.35,0,0,2.35,3,0,0,0,155.2645,155.2645,33666.3298,34016.3298,155.2645,,66.07
400,400,3,100,1.2,0,0,1.2,3,0,0,0,84.42,84.42,33750.7498,34100.7498,84.42,,70.35
401,401,3,100,1.19,0,0,1.19,3,0,0,0,84.8708,84.8708,33835.6206,34185.6206,84.8708,,71.32
402,402,3,100,1.19,0,0,1.19,3,0,0,0,84.8708,84.8708,33920.4914,34270.4914,84.8708,,71.32
403,403,3,100,1.19,0,0,1.19,3,0,0,0,84.8708,84.8708,34005.3622,34355.3622,84.8708,,71.32
404,404,3,100,1.19,0,0,1.19,3,0,0,0,84.8708,84.8708,34090.233,34440.233,84.8708,,71.32
405,405,3,100,1.18,0,0,1.18,3,0,0,0,84.1576,84.1576,34174.3906,34524.3906,84.1576,,71.32
406,406,3,100,1.19,0,0,1.19,3,0,0,0,84.8708,84.8708,34259.2614,34609.2614,84.8708,,71.32
407,407,3,100,1.19,0,0,1.19,3,0,0,0,84.8708,84.8708,34344.1322,34694.1322,84.8708,,71.32
408,408,3,100,1.4175,0.25,0.2375,1.18,2.75,0,0.25,1.25,101.3654,100.1154,34444.2476,34795.4976,84.3818,,71.51
409,409,2.75,91.67,1.4175,0.25,0.2375,1.18,2.5,0,0.25,1.25,101.3654,100.1154,34544.363,34896.863,84.3818,,71.51
410,410,2.5,83.33,1.18,0,0,1.18,2.5,0,0,0,84.2756,84.2756,34628.6386,34981.1386,84.2756,,71.42
411,411,2.5,83.33,1.19,0,0,1.19,2.5,0,0,0,85.0731,85.0731,34713.7117,35066.2117,85.0731,,71.49
412,412,2.5,83.33,1.19,0,0,1.19,2.5,0,0,0,85.0731,85.0731,34798.7848,35151.2848,85.0731,,71.49
413,413,2.5,83.33,1.19,0,0,1.19,2.5,0,0,0,85.0731,85.0731,34883.8579,35236.3579,85.0731,,71.49
414,414,2.5,83.33,1.19,0,0,1.19,2.5,0,0,0,85.0969,85.0969,34968.9548,35321.4548,85.0969,,71.51
415,415,2.5,83.33,1.19,0,0,1.19,2.5,0,0,0,80.087,80.087,35049.0418,35401.5418,80.087,,67.3
416,416,2.5,83.33,1.665,0.5,0.475,1.19,2,0,0.5,2.5,119.0642,116.5642,35165.606,35520.606,85.0969,,71.51
417,417,2,66.67,1.17,0,0,1.17,2,0,0,0,82.4382,82.4382,35248.0442,35603.0442,82.4382,,70.46
418,418,2,66.67,1.17,0,0,1.17,2,0,0,0,73.0899,73.0899,35321.1341,35676.1341,73.0899,,62.47
419,419,2,66.67,1.16,0,0,1.16,2,0,0,0,72.4652,72.4652,35393.5993,35748.5993,72.4652,,62.47
420,420,2,66.67,1.17,0,0,1.17,2,0,0,0,63.999,63.999,35457.5983,35812.5983,63.999,,54.7
421,421,2,66.67,0.0847,-1,-1.0753,1.16,3,0,1,5,3.5824,-1.4176,35456.1807,35816.1807,49.0448,,42.28
422,422,3,100,1.17,0,0,1.17,3,0,0,0,71.8497,71.8497,35528.0304,35888.0304,71.8497,,61.41
423,423,3,100,1.17,0,0,1.17,3,0,0,0,77.3838,77.3838,35605.4142,35965.4142,77.3838,,66.14
424,424,3,100,2.3575,1.25,1.1875,1.17,1.75,0,1.25,6.25,168.5848,162.3348,35767.749,36133.999,83.6667,,71.51
425,425,1.75,58.33,1.19,0,0,1.19,1.75,0,0,0,85.0969,85.0969,35852.8459,36219.0959,85.0969,,71.51
426,426,1.75,58.33,1.19,0,0,1.19,1.75,0,0,0,85.0969,85.0969,35937.9428,36304.1928,85.0969,,71.51
427,427,1.75,58.33,1.19,0,0,1.19,1.75,0,0,0,85.0969,85.0969,36023.0397,36389.2897,85.0969,,71.51
428,428,1.75,58.33,1.4175,0.25,0.2375,1.18,1.5,0,0.25,1.25,101.3654,100.1154,36123.1551,36490.6551,84.3818,,71.51
429,429,1.5,50,1.19,0,0,1.19,1.5,0,0,0,85.0969,85.0969,36208.252,36575.752,85.0969,,71.51
430,430,1.5,50,2.13,0,0,2.13,1.5,0,0,0,152.3163,152.3163,36360.5683,36728.0683,152.3163,,71.51
431,431,1.5,50,2.615,1.5,1.425,1.19,0,0,1.5,7.5,186.9986,179.4986,36540.0669,36915.0669,85.0969,,71.51
432,432,0,0,1.18,0,0,1.18,0,0,0,0,84.2992,84.2992,36624.3661,36999.3661,84.2992,,71.44
433,433,0,0,1.18,0,0,1.18,0,0,0,0,84.2992,84.2992,36708.6653,37083.6653,84.2992,,71.44
434,434,0,0,1.19,0,0,1.19,0,0,0,0,85.0136,85.0136,36793.6789,37168.6789,85.0136,,71.44
435,435,0,0,1.18,0,0,1.18,0,0,0,0,84.2992,84.2992,36877.9781,37252.9781,84.2992,,71.44
436,436,0,0,1.18,0,0,1.18,0,0,0,0,83.0366,83.0366,36961.0147,37336.0147,83.0366,,70.37
437,437,0,0,1.19,0,0,1.19,0,0,0,0,82.8954,82.8954,37043.9101,37418.9101,82.8954,,69.66
438,438,0,0,1.19,0,0,1.19,0,0,0,0,79.2659,79.2659,37123.176,37498.176,79.2659,,66.61
439,439,0,0,1.18,0,0,1.18,0,0,0,0,84.2992,84.2992,37207.4752,37582.4752,84.2992,,71.44
440,440,0,0,1.18,0,0,1.18,0,0,0,0,81.5734,81.5734,37289.0486,37664.0486,81.5734,,69.13
441,441,0,0,1.18,0,0,1.18,0,0,0,0,69.148,69.148,37358.1966,37733.1966,69.148,,58.6
442,442,0,0,2.34,0,0,2.34,0,0,0,0,138.6684,138.6684,37496.865,37871.865,138.6684,,59.26
443,443,0,0,2.34,0,0,2.34,0,0,0,0,138.6684,138.6684,37635.5334,38010.5334,138.6684,,59.26
444,444,0,0,1.2647,-1,-1.0753,2.34,1,0,1,5,67.7643,62.7643,37698.2977,38078.2977,125.3772,,53.58
445,445,1,33.33,1.17,0,0,1.17,1,0,0,0,68.2812,68.2812,37766.5789,38146.5789,68.2812,,58.36
